# GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
6139058,GCA_900287405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9686557
6139038,GCA_900280325.1,256318,metagenome (metagenomes),256318,metagenome,253350766
6139018,GCA_900280335.1,256318,metagenome (metagenomes),256318,metagenome,107643425
6138998,GCA_900280305.1,256318,metagenome (metagenomes),256318,metagenome,42303714
6138978,GCA_900279895.1,256318,metagenome (metagenomes),256318,metagenome,88251407
6138958,GCA_900279875.1,256318,metagenome (metagenomes),256318,metagenome,23039871
6138938,GCA_900280095.1,256318,metagenome (metagenomes),256318,metagenome,84535920
6138898,GCA_900279855.1,256318,metagenome (metagenomes),256318,metagenome,60533891
6138878,GCA_900279935.1,256318,metagenome (metagenomes),256318,metagenome,22505437
6138858,GCA_900279965.1,256318,metagenome (metagenomes),256318,metagenome,12144022
6138838,GCA_900279805.1,256318,metagenome (metagenomes),256318,metagenome,13856190
6138818,GCA_900280025.1,256318,metagenome (metagenomes),256318,metagenome,44980014
6138798,GCA_900279905.1,256318,metagenome (metagenomes),256318,metagenome,134081380
6138778,GCA_900279865.1,256318,metagenome (metagenomes),256318,metagenome,8442297
6138758,GCA_900278375.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,48372457
6138738,GCA_900277825.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,14120936
6138718,GCA_900278435.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,4696351
6138698,GCA_900278495.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,46689032
6138678,GCA_900277875.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,3860025
6138658,GCA_900278785.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,18492147
6138638,GCA_900278745.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,18544214
6138618,GCA_900278415.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,17454016
6138598,GCA_900279245.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,25305646
6138578,GCA_900279705.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,25509684
6138558,GCA_900277315.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,27521814
6138538,GCA_900278395.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,36413038
6138518,GCA_900278255.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,80710915
6138498,GCA_900279355.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,102762191
6138478,GCA_900278425.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,16309422
6138458,GCA_900278365.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,6743047
6138438,GCA_900278005.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,42237409
6138418,GCA_900278475.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,62979373
6138398,GCA_900278885.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,4506692
6138378,GCA_900278895.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,2672889
6138358,GCA_900278835.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,86873329
6138338,GCA_900279515.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,8608877
6138318,GCA_900279225.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,44085137
6138298,GCA_900278945.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,53815767
6138278,GCA_900278385.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,53639722
6138258,GCA_900279585.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,83377082
6138238,GCA_900277975.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,13218347
6138218,GCA_900278985.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,14098901
6138198,GCA_900277335.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,5212482
6138178,GCA_900278935.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,31490534
6138158,GCA_900278095.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,13315301
6138138,GCA_900278405.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,38349428
6138118,GCA_900278445.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,67449441
6138098,GCA_900277285.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,50828510
6138078,GCA_900279575.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,29511345
6138058,GCA_900275315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20088078
6138038,GCA_900273865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19426839
6138018,GCA_900270965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19800526
6137998,GCA_900270925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20082072
6137978,GCA_900270115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,18666394
6137958,GCA_900273845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14835946
6137938,GCA_900270715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14845878
6137918,GCA_900270535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14379249
6137898,GCA_900270465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,14238696
6137878,GCA_900270435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,13493733
6137858,GCA_900270425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,13302300
6137838,GCA_900269825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,13279603
6137818,GCA_900273765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,44402608
6137798,GCA_900270665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49590007
6137778,GCA_900273815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53672244
6137758,GCA_900270615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56454890
6137738,GCA_900270545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,56373800
6137718,GCA_900270455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49689980
6137698,GCA_900270325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,50937272
6137678,GCA_900270295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,50597678
6137658,GCA_900274135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34882217
6137638,GCA_900274045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,34776806
6137618,GCA_900273835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,30710904
6137598,GCA_900270185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31355088
6137578,GCA_900274175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45394378
6137558,GCA_900270525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49218729
6137538,GCA_900270195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45275414
6137518,GCA_900270085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,46151600
6137498,GCA_900269975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45160915
6137478,GCA_900274225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,54783094
6137458,GCA_900270995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57538692
6137438,GCA_900270975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,57401783
6137418,GCA_900270495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,52418216
6137398,GCA_900270025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53348658
6137378,GCA_900273935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22192217
6137358,GCA_900270915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23466830
6137338,GCA_900270695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23390519
6137318,GCA_900270655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23467805
6137298,GCA_900270315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21086910
6137278,GCA_900269865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,20644543
6137258,GCA_900273895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32073370
6137238,GCA_900270885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,32580286
6137218,GCA_900270345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31329960
6137198,GCA_900270075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31538733
6137178,GCA_900269925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,31694716
6137138,GCA_900274205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9290474
6137098,GCA_900270835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9383193
6137078,GCA_900270505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8501890
6137058,GCA_900270375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8432044
6137038,GCA_900270305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,9608204
6137018,GCA_900270045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8448973
6136998,GCA_900269955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,8927132
6136978,GCA_900273975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23586268
6136958,GCA_900273905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22795487
6136938,GCA_900271045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22636088
6136918,GCA_900270875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23496730
6136898,GCA_900270735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23487360
6136878,GCA_900270595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,23291856
6136858,GCA_900270475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,21712247
6136838,GCA_900270165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,24430577
6136818,GCA_900274105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,55749383
6136798,GCA_900273795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53553268
6136778,GCA_900270605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,53504869
6136758,GCA_900270405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,51527755
6136738,GCA_900270215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,50771621
6136718,GCA_900274155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,46235491
6136698,GCA_900274165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,43822824
6136678,GCA_900273945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,45014485
6136658,GCA_900273885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,47855967
6136638,GCA_900270225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,43847217
6136618,GCA_900274055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4683903
6136598,GCA_900273875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4350848
6136578,GCA_900271075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4070705
6136558,GCA_900270905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4558093
6136538,GCA_900270725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4695924
6136518,GCA_900270705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4125970
6136498,GCA_900270585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,4616966
6136478,GCA_900275095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25260141
6136458,GCA_900273955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,22971853
6136438,GCA_900270935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25280414
6136418,GCA_900270565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,25813429
6136398,GCA_900274115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41126615
6136378,GCA_900274095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41951783
6136358,GCA_900274075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,39959983
6136338,GCA_900274065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42013121
6136318,GCA_900270855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42213005
6136298,GCA_900270395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37650339
6136278,GCA_900270255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,37454079
6136258,GCA_900274125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7620853
6136238,GCA_900270765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,7378391
