id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
1956151,7385528,GCA_900523275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,171776338
1956121,7385488,GCA_900523265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,164295748
1956061,7385378,GCA_900523255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,116250668
1956051,7385308,GCA_900523245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,90454634
1955981,7385218,GCA_900523235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,122844673
1955951,7385148,GCA_900523225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,131507714
1955941,7385078,GCA_900523215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111874082
1955871,7384998,GCA_900523205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,125819448
1955861,7384938,GCA_900523195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,116542267
1955831,7384858,GCA_900523185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,142386306
1955791,7384798,GCA_900523175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,164197296
1955741,7384728,GCA_900523165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,155324182
1955711,7384648,GCA_900523155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,120677530
1955671,7384568,GCA_900523145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133575133
1955651,7384498,GCA_900523135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,140759516
1955581,7384428,GCA_900523125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,194350957
1955551,7384348,GCA_900523115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,46558950
1955521,7384278,GCA_900523095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,194283825
1955491,7384208,GCA_900523105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,150918967
1955461,7384158,GCA_900523085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,160411735
1955421,7384088,GCA_900523075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,184591684
1955391,7383928,GCA_900523065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,160283137
1955341,7383788,GCA_900523055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,161146590
1955321,7383528,GCA_900523045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,182416083
1955291,7383368,GCA_900523035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,143426814
1955271,7383238,GCA_900523015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,142645765
1955211,7383108,GCA_900523025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,91020270
1955181,7382938,GCA_900523005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133776297
1955141,7382778,GCA_900522995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,135108632
1955131,7382668,GCA_900522985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,153431573
1955101,7382588,GCA_900522975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,190881445
1955051,7382498,GCA_900522965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,199846541
1955011,7382428,GCA_900522945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,165030634
1954981,7382368,GCA_900522955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,223720295
1954941,7382298,GCA_900522935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,172623195
1954921,7382228,GCA_900522925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,148230388
1954851,7382148,GCA_900522915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,125873433
1954841,7382078,GCA_900522905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,109766051
1954791,7381998,GCA_900522895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152648367
1954751,7381948,GCA_900522885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,157172432
1954711,7381868,GCA_900522875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,101995809
1954671,7381778,GCA_900522855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,150792639
1954621,7381698,GCA_900522865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,99130241
1954601,7381608,GCA_900522835.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,141718135
1954571,7381528,GCA_900522845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,166920778
1954491,7381438,GCA_900522825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,137552853
1954451,7381358,GCA_900522815.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,155272492
1954411,7381288,GCA_900522805.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,156481397
1954381,7381188,GCA_900522785.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,64923968
1954371,7381128,GCA_900522795.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,193506303
1954331,7381048,GCA_900522775.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,139405771
1954261,7380978,GCA_900522765.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,146280559
1954251,7380888,GCA_900522755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,170042204
1954211,7380818,GCA_900522745.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,205870880
1954171,7380748,GCA_900522735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,145559062
1954121,7380678,GCA_900522725.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,177225096
1954091,7380618,GCA_900522715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,212500486
1954041,7380538,GCA_900522705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,164080453
1954001,7380458,GCA_900522695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,159028335
1953991,7380398,GCA_900522685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,166567066
1953951,7380338,GCA_900522675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,146637411
1953911,7380278,GCA_900522665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,192173222
1953871,7380198,GCA_900522655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133937655
1953831,7380108,GCA_900522645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,157186202
1953821,7380028,GCA_900522635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,153233396
1953751,7379968,GCA_900522625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,141088745
1953711,7379888,GCA_900522615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,166783146
1953681,7379828,GCA_900522605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133847106
1953641,7379748,GCA_900522575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,72200215
1953611,7379678,GCA_900522585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,114698507
1953571,7379608,GCA_900522595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,109670555
1953531,7379528,GCA_900522555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,137340169
1953501,7379448,GCA_900522565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,93187000
1953481,7379388,GCA_900522545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,115108370
1953421,7379308,GCA_900522535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,88428336
1953381,7379228,GCA_900522525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62144039
1953361,7379168,GCA_900522515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,78224389
1953321,7379098,GCA_900522505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,85944731
1953301,7379038,GCA_900522495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124049745
1953271,7378958,GCA_900522485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,91143454
1953211,7378878,GCA_900522475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,118193921
1953181,7378798,GCA_900522455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,81633900
1953161,7378728,GCA_900522465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,101913353
1953131,7378648,GCA_900522445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,108312678
1953061,7378578,GCA_900522435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111445927
1953031,7378498,GCA_900522415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,86335566
1952991,7378428,GCA_900522425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,66407844
1952961,7378358,GCA_900522405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49226280
1952911,7378288,GCA_900522395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,108662964
1952871,7378188,GCA_900522385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,49882767
1952861,7378138,GCA_900522365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82278444
1952821,7378088,GCA_900522375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,128691290
1952811,7378008,GCA_900522355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,139766022
1952741,7377928,GCA_900522345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,88215687
1952701,7377848,GCA_900522335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,96357849
1952681,7377798,GCA_900522325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,87112977
1952651,7377748,GCA_900522295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,88761013
1952611,7377668,GCA_900522305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,60655961
1952571,7377588,GCA_900522315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,82034498
1952561,7377518,GCA_900522285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,97021241
1952501,7377468,GCA_900522275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,92549063
1952461,7377388,GCA_900522265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,63810529
1952421,7377278,GCA_900522255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,70004529
1952401,7377228,GCA_900522245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,140268737
1952371,7377168,GCA_900522235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,102146365
1952351,7377088,GCA_900522215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,131068014
1952291,7377028,GCA_900522225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,116366070
1952271,7376968,GCA_900522175.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,80748161
1952231,7376888,GCA_900522195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129854934
1952181,7376818,GCA_900522205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,137845536
1952151,7376748,GCA_900522185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,122896553
1952111,7376668,GCA_900522165.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111020969
1952071,7376608,GCA_900522155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,102145230
1952061,7376558,GCA_900522145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,114493113
1952021,7376488,GCA_900522135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,100280487
1952011,7376468,GCA_900522125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,42821159
1952001,7376448,GCA_900522105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,92005262
1951991,7376428,GCA_900522115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,95989183
1951981,7376408,GCA_900522095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,86167822
1951971,7376388,GCA_900522085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,73294502
1951961,7376368,GCA_900522075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,81501967
1951951,7376348,GCA_900522065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,99569556
1951941,7376328,GCA_900522045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,135133449
1951931,7376308,GCA_900522055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,62946830
